"Codice comune","Comune","Età","Sesso","Popolazione"
"017185","Tignale","43","Femmine","12"
"017185","Tignale","44","Totale","12"
"017185","Tignale","44","Maschi","9"
"017185","Tignale","44","Femmine","3"
"017185","Tignale","45","Totale","17"
"017185","Tignale","45","Maschi","7"
"017185","Tignale","45","Femmine","10"
"017185","Tignale","46","Totale","24"
"017185","Tignale","46","Maschi","5"
"017185","Tignale","46","Femmine","19"
"017185","Tignale","47","Totale","17"
"017185","Tignale","47","Maschi","11"
"017185","Tignale","47","Femmine","6"
"017185","Tignale","48","Totale","20"
"017185","Tignale","48","Maschi","8"
"017185","Tignale","48","Femmine","12"
"017185","Tignale","49","Totale","29"
"017185","Tignale","49","Maschi","15"
"017185","Tignale","49","Femmine","14"
"017185","Tignale","50","Totale","18"
"017185","Tignale","50","Maschi","9"
"017185","Tignale","50","Femmine","9"
"017185","Tignale","51","Totale","18"
"017185","Tignale","51","Maschi","10"
"017185","Tignale","51","Femmine","8"
"017185","Tignale","52","Totale","16"
"017185","Tignale","52","Maschi","8"
"017185","Tignale","52","Femmine","8"
"017185","Tignale","53","Totale","20"
"017185","Tignale","53","Maschi","9"
"017185","Tignale","53","Femmine","11"
"017185","Tignale","54","Totale","20"
"017185","Tignale","54","Maschi","12"
"017185","Tignale","54","Femmine","8"
"017185","Tignale","55","Totale","23"
"017185","Tignale","55","Maschi","9"
"017185","Tignale","55","Femmine","14"
"017185","Tignale","56","Totale","11"
"017185","Tignale","56","Maschi","8"
"017185","Tignale","56","Femmine","3"
"017185","Tignale","57","Totale","15"
"017185","Tignale","57","Maschi","8"
"017185","Tignale","57","Femmine","7"
"017185","Tignale","58","Totale","12"
"017185","Tignale","58","Maschi","5"
"017185","Tignale","58","Femmine","7"
"017185","Tignale","59","Totale","19"
"017185","Tignale","59","Maschi","10"
"017185","Tignale","59","Femmine","9"
"017185","Tignale","60","Totale","22"
"017185","Tignale","60","Maschi","13"
"017185","Tignale","60","Femmine","9"
"017185","Tignale","61","Totale","22"
"017185","Tignale","61","Maschi","9"
"017185","Tignale","61","Femmine","13"
"017185","Tignale","62","Totale","15"
"017185","Tignale","62","Maschi","7"
"017185","Tignale","62","Femmine","8"
"017185","Tignale","63","Totale","16"
"017185","Tignale","63","Maschi","6"
"017185","Tignale","63","Femmine","10"
"017185","Tignale","64","Totale","20"
"017185","Tignale","64","Maschi","10"
"017185","Tignale","64","Femmine","10"
"017185","Tignale","65","Totale","21"
"017185","Tignale","65","Maschi","11"
"017185","Tignale","65","Femmine","10"
"017185","Tignale","66","Totale","14"
"017185","Tignale","66","Maschi","7"
"017185","Tignale","66","Femmine","7"
"017185","Tignale","67","Totale","11"
"017185","Tignale","67","Maschi","5"
"017185","Tignale","67","Femmine","6"
"017185","Tignale","68","Totale","19"
"017185","Tignale","68","Maschi","6"
"017185","Tignale","68","Femmine","13"
"017185","Tignale","69","Totale","17"
"017185","Tignale","69","Maschi","8"
"017185","Tignale","69","Femmine","9"
"017185","Tignale","70","Totale","14"
"017185","Tignale","70","Maschi","4"
"017185","Tignale","70","Femmine","10"
"017185","Tignale","71","Totale","15"
"017185","Tignale","71","Maschi","7"
"017185","Tignale","71","Femmine","8"
"017185","Tignale","72","Totale","16"
"017185","Tignale","72","Maschi","8"
"017185","Tignale","72","Femmine","8"
"017185","Tignale","73","Totale","14"
"017185","Tignale","73","Maschi","8"
"017185","Tignale","73","Femmine","6"
"017185","Tignale","74","Totale","14"
"017185","Tignale","74","Maschi","6"
"017185","Tignale","74","Femmine","8"
"017185","Tignale","75","Totale","22"
"017185","Tignale","75","Maschi","11"
"017185","Tignale","75","Femmine","11"
"017185","Tignale","76","Totale","16"
"017185","Tignale","76","Maschi","8"
"017185","Tignale","76","Femmine","8"
"017185","Tignale","77","Totale","20"
"017185","Tignale","77","Maschi","8"
"017185","Tignale","77","Femmine","12"
"017185","Tignale","78","Totale","7"
"017185","Tignale","78","Maschi","4"
"017185","Tignale","78","Femmine","3"
"017185","Tignale","79","Totale","11"
"017185","Tignale","79","Maschi","2"
"017185","Tignale","79","Femmine","9"
"017185","Tignale","80","Totale","12"
"017185","Tignale","80","Maschi","3"
"017185","Tignale","80","Femmine","9"
"017185","Tignale","81","Totale","11"
"017185","Tignale","81","Maschi","5"
"017185","Tignale","81","Femmine","6"
"017185","Tignale","82","Totale","9"
"017185","Tignale","82","Maschi","4"
"017185","Tignale","82","Femmine","5"
"017185","Tignale","83","Totale","14"
"017185","Tignale","83","Maschi","6"
"017185","Tignale","83","Femmine","8"
"017185","Tignale","84","Totale","9"
"017185","Tignale","84","Maschi","5"
"017185","Tignale","84","Femmine","4"
"017185","Tignale","85","Totale","12"
"017185","Tignale","85","Maschi","4"
"017185","Tignale","85","Femmine","8"
"017185","Tignale","86","Totale","5"
"017185","Tignale","86","Maschi","3"
"017185","Tignale","86","Femmine","2"
"017185","Tignale","87","Totale","5"
"017185","Tignale","87","Maschi","3"
"017185","Tignale","87","Femmine","2"
"017185","Tignale","88","Totale","12"
"017185","Tignale","88","Maschi","3"
"017185","Tignale","88","Femmine","9"
"017185","Tignale","89","Totale","5"
"017185","Tignale","89","Maschi","3"
"017185","Tignale","89","Femmine","2"
"017185","Tignale","90","Totale","7"
"017185","Tignale","90","Maschi","3"
"017185","Tignale","90","Femmine","4"
"017185","Tignale","91","Totale","5"
"017185","Tignale","91","Maschi","2"
"017185","Tignale","91","Femmine","3"
"017185","Tignale","92","Totale","6"
"017185","Tignale","92","Maschi","1"
"017185","Tignale","92","Femmine","5"
"017185","Tignale","93","Totale","3"
"017185","Tignale","93","Maschi","0"
"017185","Tignale","93","Femmine","3"
"017185","Tignale","94","Totale","2"
"017185","Tignale","94","Maschi","0"
"017185","Tignale","94","Femmine","2"
"017185","Tignale","95","Totale","0"
"017185","Tignale","95","Maschi","0"
"017185","Tignale","95","Femmine","0"
"017185","Tignale","96","Totale","1"
"017185","Tignale","96","Maschi","0"
"017185","Tignale","96","Femmine","1"
"017185","Tignale","97","Totale","2"
"017185","Tignale","97","Maschi","0"
"017185","Tignale","97","Femmine","2"
"017185","Tignale","98","Totale","0"
"017185","Tignale","98","Maschi","0"
"017185","Tignale","98","Femmine","0"
"017185","Tignale","99","Totale","1"
"017185","Tignale","99","Maschi","1"
"017185","Tignale","99","Femmine","0"
"017185","Tignale","100 e oltre","Totale","1"
"017185","Tignale","100 e oltre","Maschi","0"
"017185","Tignale","100 e oltre","Femmine","1"
"017186","Torbole Casaglia","0","Totale","63"
"017186","Torbole Casaglia","0","Maschi","29"
"017186","Torbole Casaglia","0","Femmine","34"
"017186","Torbole Casaglia","1","Totale","51"
"017186","Torbole Casaglia","1","Maschi","22"
"017186","Torbole Casaglia","1","Femmine","29"
"017186","Torbole Casaglia","2","Totale","66"
"017186","Torbole Casaglia","2","Maschi","42"
"017186","Torbole Casaglia","2","Femmine","24"
"017186","Torbole Casaglia","3","Totale","78"
"017186","Torbole Casaglia","3","Maschi","48"
"017186","Torbole Casaglia","3","Femmine","30"
"017186","Torbole Casaglia","4","Totale","72"
"017186","Torbole Casaglia","4","Maschi","36"
"017186","Torbole Casaglia","4","Femmine","36"
"017186","Torbole Casaglia","5","Totale","86"
"017186","Torbole Casaglia","5","Maschi","42"
"017186","Torbole Casaglia","5","Femmine","44"
"017186","Torbole Casaglia","6","Totale","87"
"017186","Torbole Casaglia","6","Maschi","54"
"017186","Torbole Casaglia","6","Femmine","33"
"017186","Torbole Casaglia","7","Totale","79"
"017186","Torbole Casaglia","7","Maschi","43"
"017186","Torbole Casaglia","7","Femmine","36"
"017186","Torbole Casaglia","8","Totale","94"
"017186","Torbole Casaglia","8","Maschi","43"
"017186","Torbole Casaglia","8","Femmine","51"
"017186","Torbole Casaglia","9","Totale","92"
"017186","Torbole Casaglia","9","Maschi","44"
"017186","Torbole Casaglia","9","Femmine","48"
"017186","Torbole Casaglia","10","Totale","78"
"017186","Torbole Casaglia","10","Maschi","39"
"017186","Torbole Casaglia","10","Femmine","39"
"017186","Torbole Casaglia","11","Totale","67"
"017186","Torbole Casaglia","11","Maschi","38"
"017186","Torbole Casaglia","11","Femmine","29"
"017186","Torbole Casaglia","12","Totale","62"
"017186","Torbole Casaglia","12","Maschi","32"
"017186","Torbole Casaglia","12","Femmine","30"
"017186","Torbole Casaglia","13","Totale","60"
"017186","Torbole Casaglia","13","Maschi","35"
"017186","Torbole Casaglia","13","Femmine","25"
"017186","Torbole Casaglia","14","Totale","69"
"017186","Torbole Casaglia","14","Maschi","33"
"017186","Torbole Casaglia","14","Femmine","36"
"017186","Torbole Casaglia","15","Totale","72"
"017186","Torbole Casaglia","15","Maschi","40"
"017186","Torbole Casaglia","15","Femmine","32"
"017186","Torbole Casaglia","16","Totale","62"
"017186","Torbole Casaglia","16","Maschi","32"
"017186","Torbole Casaglia","16","Femmine","30"
"017186","Torbole Casaglia","17","Totale","65"
"017186","Torbole Casaglia","17","Maschi","34"
"017186","Torbole Casaglia","17","Femmine","31"
"017186","Torbole Casaglia","18","Totale","67"
"017186","Torbole Casaglia","18","Maschi","35"
"017186","Torbole Casaglia","18","Femmine","32"
"017186","Torbole Casaglia","19","Totale","41"
"017186","Torbole Casaglia","19","Maschi","24"
"017186","Torbole Casaglia","19","Femmine","17"
"017186","Torbole Casaglia","20","Totale","58"
"017186","Torbole Casaglia","20","Maschi","29"
"017186","Torbole Casaglia","20","Femmine","29"
"017186","Torbole Casaglia","21","Totale","71"
"017186","Torbole Casaglia","21","Maschi","30"
"017186","Torbole Casaglia","21","Femmine","41"
"017186","Torbole Casaglia","22","Totale","57"
"017186","Torbole Casaglia","22","Maschi","34"
"017186","Torbole Casaglia","22","Femmine","23"
"017186","Torbole Casaglia","23","Totale","72"
"017186","Torbole Casaglia","23","Maschi","28"
"017186","Torbole Casaglia","23","Femmine","44"
"017186","Torbole Casaglia","24","Totale","56"
"017186","Torbole Casaglia","24","Maschi","35"
"017186","Torbole Casaglia","24","Femmine","21"
"017186","Torbole Casaglia","25","Totale","76"
"017186","Torbole Casaglia","25","Maschi","37"
"017186","Torbole Casaglia","25","Femmine","39"
"017186","Torbole Casaglia","26","Totale","56"
"017186","Torbole Casaglia","26","Maschi","29"
"017186","Torbole Casaglia","26","Femmine","27"
"017186","Torbole Casaglia","27","Totale","76"
"017186","Torbole Casaglia","27","Maschi","44"
"017186","Torbole Casaglia","27","Femmine","32"
"017186","Torbole Casaglia","28","Totale","61"
"017186","Torbole Casaglia","28","Maschi","32"
"017186","Torbole Casaglia","28","Femmine","29"
"017186","Torbole Casaglia","29","Totale","55"
"017186","Torbole Casaglia","29","Maschi","29"
"017186","Torbole Casaglia","29","Femmine","26"
"017186","Torbole Casaglia","30","Totale","85"
"017186","Torbole Casaglia","30","Maschi","42"
"017186","Torbole Casaglia","30","Femmine","43"
"017186","Torbole Casaglia","31","Totale","84"
"017186","Torbole Casaglia","31","Maschi","42"
"017186","Torbole Casaglia","31","Femmine","42"
"017186","Torbole Casaglia","32","Totale","77"
"017186","Torbole Casaglia","32","Maschi","39"
"017186","Torbole Casaglia","32","Femmine","38"
"017186","Torbole Casaglia","33","Totale","77"
"017186","Torbole Casaglia","33","Maschi","36"
"017186","Torbole Casaglia","33","Femmine","41"
"017186","Torbole Casaglia","34","Totale","93"
"017186","Torbole Casaglia","34","Maschi","46"
"017186","Torbole Casaglia","34","Femmine","47"
"017186","Torbole Casaglia","35","Totale","95"
"017186","Torbole Casaglia","35","Maschi","40"
"017186","Torbole Casaglia","35","Femmine","55"
"017186","Torbole Casaglia","36","Totale","107"
"017186","Torbole Casaglia","36","Maschi","55"
"017186","Torbole Casaglia","36","Femmine","52"
"017186","Torbole Casaglia","37","Totale","86"
"017186","Torbole Casaglia","37","Maschi","41"
"017186","Torbole Casaglia","37","Femmine","45"
"017186","Torbole Casaglia","38","Totale","96"
"017186","Torbole Casaglia","38","Maschi","42"
"017186","Torbole Casaglia","38","Femmine","54"
"017186","Torbole Casaglia","39","Totale","125"
"017186","Torbole Casaglia","39","Maschi","62"
"017186","Torbole Casaglia","39","Femmine","63"
"017186","Torbole Casaglia","40","Totale","119"
"017186","Torbole Casaglia","40","Maschi","52"
"017186","Torbole Casaglia","40","Femmine","67"
"017186","Torbole Casaglia","41","Totale","125"
"017186","Torbole Casaglia","41","Maschi","61"
"017186","Torbole Casaglia","41","Femmine","64"
"017186","Torbole Casaglia","42","Totale","148"
"017186","Torbole Casaglia","42","Maschi","71"
"017186","Torbole Casaglia","42","Femmine","77"
"017186","Torbole Casaglia","43","Totale","115"
"017186","Torbole Casaglia","43","Maschi","62"
"017186","Torbole Casaglia","43","Femmine","53"
"017186","Torbole Casaglia","44","Totale","117"
"017186","Torbole Casaglia","44","Maschi","61"
"017186","Torbole Casaglia","44","Femmine","56"
"017186","Torbole Casaglia","45","Totale","127"
"017186","Torbole Casaglia","45","Maschi","80"
"017186","Torbole Casaglia","45","Femmine","47"
"017186","Torbole Casaglia","46","Totale","105"
"017186","Torbole Casaglia","46","Maschi","58"
"017186","Torbole Casaglia","46","Femmine","47"
"017186","Torbole Casaglia","47","Totale","116"
"017186","Torbole Casaglia","47","Maschi","64"
"017186","Torbole Casaglia","47","Femmine","52"
"017186","Torbole Casaglia","48","Totale","111"
"017186","Torbole Casaglia","48","Maschi","66"
"017186","Torbole Casaglia","48","Femmine","45"
"017186","Torbole Casaglia","49","Totale","121"
"017186","Torbole Casaglia","49","Maschi","62"
"017186","Torbole Casaglia","49","Femmine","59"
"017186","Torbole Casaglia","50","Totale","121"
"017186","Torbole Casaglia","50","Maschi","61"
"017186","Torbole Casaglia","50","Femmine","60"
"017186","Torbole Casaglia","51","Totale","125"
"017186","Torbole Casaglia","51","Maschi","70"
"017186","Torbole Casaglia","51","Femmine","55"
"017186","Torbole Casaglia","52","Totale","95"
"017186","Torbole Casaglia","52","Maschi","44"
"017186","Torbole Casaglia","52","Femmine","51"
"017186","Torbole Casaglia","53","Totale","88"
"017186","Torbole Casaglia","53","Maschi","42"
"017186","Torbole Casaglia","53","Femmine","46"
"017186","Torbole Casaglia","54","Totale","88"
"017186","Torbole Casaglia","54","Maschi","46"
"017186","Torbole Casaglia","54","Femmine","42"
"017186","Torbole Casaglia","55","Totale","83"
"017186","Torbole Casaglia","55","Maschi","40"
"017186","Torbole Casaglia","55","Femmine","43"
"017186","Torbole Casaglia","56","Totale","85"
"017186","Torbole Casaglia","56","Maschi","50"
"017186","Torbole Casaglia","56","Femmine","35"
"017186","Torbole Casaglia","57","Totale","56"
"017186","Torbole Casaglia","57","Maschi","27"
"017186","Torbole Casaglia","57","Femmine","29"
"017186","Torbole Casaglia","58","Totale","75"
"017186","Torbole Casaglia","58","Maschi","36"
"017186","Torbole Casaglia","58","Femmine","39"
"017186","Torbole Casaglia","59","Totale","65"
"017186","Torbole Casaglia","59","Maschi","23"
"017186","Torbole Casaglia","59","Femmine","42"
"017186","Torbole Casaglia","60","Totale","77"
"017186","Torbole Casaglia","60","Maschi","33"
"017186","Torbole Casaglia","60","Femmine","44"
"017186","Torbole Casaglia","61","Totale","59"
"017186","Torbole Casaglia","61","Maschi","30"
"017186","Torbole Casaglia","61","Femmine","29"
"017186","Torbole Casaglia","62","Totale","65"
"017186","Torbole Casaglia","62","Maschi","32"
"017186","Torbole Casaglia","62","Femmine","33"
"017186","Torbole Casaglia","63","Totale","78"
"017186","Torbole Casaglia","63","Maschi","39"
"017186","Torbole Casaglia","63","Femmine","39"
"017186","Torbole Casaglia","64","Totale","60"
"017186","Torbole Casaglia","64","Maschi","38"
"017186","Torbole Casaglia","64","Femmine","22"
"017186","Torbole Casaglia","65","Totale","72"
"017186","Torbole Casaglia","65","Maschi","35"
"017186","Torbole Casaglia","65","Femmine","37"
"017186","Torbole Casaglia","66","Totale","60"
"017186","Torbole Casaglia","66","Maschi","34"
"017186","Torbole Casaglia","66","Femmine","26"
"017186","Torbole Casaglia","67","Totale","66"
"017186","Torbole Casaglia","67","Maschi","33"
"017186","Torbole Casaglia","67","Femmine","33"
"017186","Torbole Casaglia","68","Totale","65"
"017186","Torbole Casaglia","68","Maschi","24"
"017186","Torbole Casaglia","68","Femmine","41"
"017186","Torbole Casaglia","69","Totale","64"
"017186","Torbole Casaglia","69","Maschi","35"
"017186","Torbole Casaglia","69","Femmine","29"
"017186","Torbole Casaglia","70","Totale","43"
"017186","Torbole Casaglia","70","Maschi","21"
"017186","Torbole Casaglia","70","Femmine","22"
"017186","Torbole Casaglia","71","Totale","50"
"017186","Torbole Casaglia","71","Maschi","22"
"017186","Torbole Casaglia","71","Femmine","28"
"017186","Torbole Casaglia","72","Totale","51"
"017186","Torbole Casaglia","72","Maschi","29"
"017186","Torbole Casaglia","72","Femmine","22"
"017186","Torbole Casaglia","73","Totale","48"
"017186","Torbole Casaglia","73","Maschi","23"
"017186","Torbole Casaglia","73","Femmine","25"
"017186","Torbole Casaglia","74","Totale","57"
"017186","Torbole Casaglia","74","Maschi","30"
"017186","Torbole Casaglia","74","Femmine","27"
"017186","Torbole Casaglia","75","Totale","57"
"017186","Torbole Casaglia","75","Maschi","20"
"017186","Torbole Casaglia","75","Femmine","37"
"017186","Torbole Casaglia","76","Totale","42"
"017186","Torbole Casaglia","76","Maschi","23"
"017186","Torbole Casaglia","76","Femmine","19"
"017186","Torbole Casaglia","77","Totale","50"
"017186","Torbole Casaglia","77","Maschi","23"
"017186","Torbole Casaglia","77","Femmine","27"
"017186","Torbole Casaglia","78","Totale","47"
"017186","Torbole Casaglia","78","Maschi","24"
"017186","Torbole Casaglia","78","Femmine","23"
"017186","Torbole Casaglia","79","Totale","35"
"017186","Torbole Casaglia","79","Maschi","20"
"017186","Torbole Casaglia","79","Femmine","15"
"017186","Torbole Casaglia","80","Totale","37"
"017186","Torbole Casaglia","80","Maschi","14"
"017186","Torbole Casaglia","80","Femmine","23"
"017186","Torbole Casaglia","81","Totale","21"
"017186","Torbole Casaglia","81","Maschi","13"
"017186","Torbole Casaglia","81","Femmine","8"
"017186","Torbole Casaglia","82","Totale","27"
"017186","Torbole Casaglia","82","Maschi","13"
"017186","Torbole Casaglia","82","Femmine","14"
"017186","Torbole Casaglia","83","Totale","24"
"017186","Torbole Casaglia","83","Maschi","10"
"017186","Torbole Casaglia","83","Femmine","14"
"017186","Torbole Casaglia","84","Totale","24"
"017186","Torbole Casaglia","84","Maschi","7"
"017186","Torbole Casaglia","84","Femmine","17"
"017186","Torbole Casaglia","85","Totale","15"
"017186","Torbole Casaglia","85","Maschi","5"
"017186","Torbole Casaglia","85","Femmine","10"
"017186","Torbole Casaglia","86","Totale","18"
"017186","Torbole Casaglia","86","Maschi","7"
"017186","Torbole Casaglia","86","Femmine","11"
"017186","Torbole Casaglia","87","Totale","22"
"017186","Torbole Casaglia","87","Maschi","6"
"017186","Torbole Casaglia","87","Femmine","16"
"017186","Torbole Casaglia","88","Totale","10"
"017186","Torbole Casaglia","88","Maschi","6"
"017186","Torbole Casaglia","88","Femmine","4"
"017186","Torbole Casaglia","89","Totale","7"
"017186","Torbole Casaglia","89","Maschi","2"
"017186","Torbole Casaglia","89","Femmine","5"
"017186","Torbole Casaglia","90","Totale","6"
"017186","Torbole Casaglia","90","Maschi","1"
"017186","Torbole Casaglia","90","Femmine","5"
"017186","Torbole Casaglia","91","Totale","7"
"017186","Torbole Casaglia","91","Maschi","3"
"017186","Torbole Casaglia","91","Femmine","4"
"017186","Torbole Casaglia","92","Totale","6"
"017186","Torbole Casaglia","92","Maschi","1"
"017186","Torbole Casaglia","92","Femmine","5"
"017186","Torbole Casaglia","93","Totale","3"
"017186","Torbole Casaglia","93","Maschi","0"
"017186","Torbole Casaglia","93","Femmine","3"
"017186","Torbole Casaglia","94","Totale","8"
"017186","Torbole Casaglia","94","Maschi","2"
"017186","Torbole Casaglia","94","Femmine","6"
"017186","Torbole Casaglia","95","Totale","2"
"017186","Torbole Casaglia","95","Maschi","0"
"017186","Torbole Casaglia","95","Femmine","2"
"017186","Torbole Casaglia","96","Totale","1"
"017186","Torbole Casaglia","96","Maschi","0"
"017186","Torbole Casaglia","96","Femmine","1"
"017186","Torbole Casaglia","97","Totale","0"
"017186","Torbole Casaglia","97","Maschi","0"
"017186","Torbole Casaglia","97","Femmine","0"
"017186","Torbole Casaglia","98","Totale","0"
"017186","Torbole Casaglia","98","Maschi","0"
"017186","Torbole Casaglia","98","Femmine","0"
"017186","Torbole Casaglia","99","Totale","0"
"017186","Torbole Casaglia","99","Maschi","0"
"017186","Torbole Casaglia","99","Femmine","0"
"017186","Torbole Casaglia","100 e oltre","Totale","2"
"017186","Torbole Casaglia","100 e oltre","Maschi","1"
"017186","Torbole Casaglia","100 e oltre","Femmine","1"
"017187","Toscolano-Maderno","0","Totale","39"
"017187","Toscolano-Maderno","0","Maschi","20"
"017187","Toscolano-Maderno","0","Femmine","19"
"017187","Toscolano-Maderno","1","Totale","61"
"017187","Toscolano-Maderno","1","Maschi","34"
"017187","Toscolano-Maderno","1","Femmine","27"
"017187","Toscolano-Maderno","2","Totale","51"
"017187","Toscolano-Maderno","2","Maschi","25"
"017187","Toscolano-Maderno","2","Femmine","26"
"017187","Toscolano-Maderno","3","Totale","66"
"017187","Toscolano-Maderno","3","Maschi","31"
"017187","Toscolano-Maderno","3","Femmine","35"
"017187","Toscolano-Maderno","4","Totale","61"
"017187","Toscolano-Maderno","4","Maschi","37"
"017187","Toscolano-Maderno","4","Femmine","24"
"017187","Toscolano-Maderno","5","Totale","63"
"017187","Toscolano-Maderno","5","Maschi","29"
"017187","Toscolano-Maderno","5","Femmine","34"
"017187","Toscolano-Maderno","6","Totale","65"
"017187","Toscolano-Maderno","6","Maschi","39"
"017187","Toscolano-Maderno","6","Femmine","26"
"017187","Toscolano-Maderno","7","Totale","71"
"017187","Toscolano-Maderno","7","Maschi","44"
"017187","Toscolano-Maderno","7","Femmine","27"
"017187","Toscolano-Maderno","8","Totale","56"
"017187","Toscolano-Maderno","8","Maschi","32"
"017187","Toscolano-Maderno","8","Femmine","24"
"017187","Toscolano-Maderno","9","Totale","76"
"017187","Toscolano-Maderno","9","Maschi","37"
"017187","Toscolano-Maderno","9","Femmine","39"
"017187","Toscolano-Maderno","10","Totale","54"
"017187","Toscolano-Maderno","10","Maschi","25"
"017187","Toscolano-Maderno","10","Femmine","29"
"017187","Toscolano-Maderno","11","Totale","69"
"017187","Toscolano-Maderno","11","Maschi","31"
"017187","Toscolano-Maderno","11","Femmine","38"
"017187","Toscolano-Maderno","12","Totale","68"
"017187","Toscolano-Maderno","12","Maschi","29"
"017187","Toscolano-Maderno","12","Femmine","39"
"017187","Toscolano-Maderno","13","Totale","76"
"017187","Toscolano-Maderno","13","Maschi","50"
"017187","Toscolano-Maderno","13","Femmine","26"
"017187","Toscolano-Maderno","14","Totale","67"
"017187","Toscolano-Maderno","14","Maschi","27"
"017187","Toscolano-Maderno","14","Femmine","40"
"017187","Toscolano-Maderno","15","Totale","74"
"017187","Toscolano-Maderno","15","Maschi","35"
"017187","Toscolano-Maderno","15","Femmine","39"
"017187","Toscolano-Maderno","16","Totale","66"
"017187","Toscolano-Maderno","16","Maschi","39"
"017187","Toscolano-Maderno","16","Femmine","27"
"017187","Toscolano-Maderno","17","Totale","74"
"017187","Toscolano-Maderno","17","Maschi","38"
"017187","Toscolano-Maderno","17","Femmine","36"
"017187","Toscolano-Maderno","18","Totale","50"
"017187","Toscolano-Maderno","18","Maschi","24"
"017187","Toscolano-Maderno","18","Femmine","26"
"017187","Toscolano-Maderno","19","Totale","58"
"017187","Toscolano-Maderno","19","Maschi","28"
"017187","Toscolano-Maderno","19","Femmine","30"
"017187","Toscolano-Maderno","20","Totale","70"
"017187","Toscolano-Maderno","20","Maschi","32"
"017187","Toscolano-Maderno","20","Femmine","38"
"017187","Toscolano-Maderno","21","Totale","63"
"017187","Toscolano-Maderno","21","Maschi","33"
"017187","Toscolano-Maderno","21","Femmine","30"
"017187","Toscolano-Maderno","22","Totale","86"
"017187","Toscolano-Maderno","22","Maschi","41"
"017187","Toscolano-Maderno","22","Femmine","45"
"017187","Toscolano-Maderno","23","Totale","63"
"017187","Toscolano-Maderno","23","Maschi","36"
"017187","Toscolano-Maderno","23","Femmine","27"
"017187","Toscolano-Maderno","24","Totale","68"
"017187","Toscolano-Maderno","24","Maschi","31"
"017187","Toscolano-Maderno","24","Femmine","37"
"017187","Toscolano-Maderno","25","Totale","94"
"017187","Toscolano-Maderno","25","Maschi","37"
"017187","Toscolano-Maderno","25","Femmine","57"
"017187","Toscolano-Maderno","26","Totale","66"
"017187","Toscolano-Maderno","26","Maschi","35"
"017187","Toscolano-Maderno","26","Femmine","31"
"017187","Toscolano-Maderno","27","Totale","66"
"017187","Toscolano-Maderno","27","Maschi","41"
"017187","Toscolano-Maderno","27","Femmine","25"
"017187","Toscolano-Maderno","28","Totale","52"
"017187","Toscolano-Maderno","28","Maschi","28"
"017187","Toscolano-Maderno","28","Femmine","24"
"017187","Toscolano-Maderno","29","Totale","68"
"017187","Toscolano-Maderno","29","Maschi","28"
"017187","Toscolano-Maderno","29","Femmine","40"
"017187","Toscolano-Maderno","30","Totale","58"
"017187","Toscolano-Maderno","30","Maschi","23"
"017187","Toscolano-Maderno","30","Femmine","35"
"017187","Toscolano-Maderno","31","Totale","68"
"017187","Toscolano-Maderno","31","Maschi","30"
"017187","Toscolano-Maderno","31","Femmine","38"
"017187","Toscolano-Maderno","32","Totale","79"
"017187","Toscolano-Maderno","32","Maschi","38"
"017187","Toscolano-Maderno","32","Femmine","41"
"017187","Toscolano-Maderno","33","Totale","89"
"017187","Toscolano-Maderno","33","Maschi","35"
"017187","Toscolano-Maderno","33","Femmine","54"
"017187","Toscolano-Maderno","34","Totale","68"
"017187","Toscolano-Maderno","34","Maschi","33"
"017187","Toscolano-Maderno","34","Femmine","35"
"017187","Toscolano-Maderno","35","Totale","99"
"017187","Toscolano-Maderno","35","Maschi","49"
"017187","Toscolano-Maderno","35","Femmine","50"
"017187","Toscolano-Maderno","36","Totale","82"
"017187","Toscolano-Maderno","36","Maschi","41"
"017187","Toscolano-Maderno","36","Femmine","41"
"017187","Toscolano-Maderno","37","Totale","90"
"017187","Toscolano-Maderno","37","Maschi","47"
"017187","Toscolano-Maderno","37","Femmine","43"
"017187","Toscolano-Maderno","38","Totale","114"
"017187","Toscolano-Maderno","38","Maschi","56"
"017187","Toscolano-Maderno","38","Femmine","58"
"017187","Toscolano-Maderno","39","Totale","100"
"017187","Toscolano-Maderno","39","Maschi","41"
"017187","Toscolano-Maderno","39","Femmine","59"
"017187","Toscolano-Maderno","40","Totale","137"
"017187","Toscolano-Maderno","40","Maschi","63"
"017187","Toscolano-Maderno","40","Femmine","74"
"017187","Toscolano-Maderno","41","Totale","137"
"017187","Toscolano-Maderno","41","Maschi","68"
"017187","Toscolano-Maderno","41","Femmine","69"
"017187","Toscolano-Maderno","42","Totale","101"
"017187","Toscolano-Maderno","42","Maschi","47"
"017187","Toscolano-Maderno","42","Femmine","54"
"017187","Toscolano-Maderno","43","Totale","121"
"017187","Toscolano-Maderno","43","Maschi","54"
"017187","Toscolano-Maderno","43","Femmine","67"
"017187","Toscolano-Maderno","44","Totale","120"
"017187","Toscolano-Maderno","44","Maschi","63"
"017187","Toscolano-Maderno","44","Femmine","57"
"017187","Toscolano-Maderno","45","Totale","131"
"017187","Toscolano-Maderno","45","Maschi","60"
"017187","Toscolano-Maderno","45","Femmine","71"
"017187","Toscolano-Maderno","46","Totale","141"
"017187","Toscolano-Maderno","46","Maschi","72"
"017187","Toscolano-Maderno","46","Femmine","69"
"017187","Toscolano-Maderno","47","Totale","141"
"017187","Toscolano-Maderno","47","Maschi","77"
"017187","Toscolano-Maderno","47","Femmine","64"
