WeekStart;Year;Week;Area;Population;Respiratory_rate_per_10000;Cardiocirculatory_rate_per_10000;NO2_population_weighted_mean;PM25_population_weighted_mean;TimeLabel;NO2_population_weighted_mean_lag0;NO2_population_weighted_mean_lag0_WeekStart;PM25_population_weighted_mean_lag0;PM25_population_weighted_mean_lag0_WeekStart;NO2_population_weighted_mean_lag1;NO2_population_weighted_mean_lag1_WeekStart;PM25_population_weighted_mean_lag1;PM25_population_weighted_mean_lag1_WeekStart;NO2_population_weighted_mean_lag2;NO2_population_weighted_mean_lag2_WeekStart;PM25_population_weighted_mean_lag2;PM25_population_weighted_mean_lag2_WeekStart;NO2_population_weighted_mean_lag3;NO2_population_weighted_mean_lag3_WeekStart;PM25_population_weighted_mean_lag3;PM25_population_weighted_mean_lag3_WeekStart;NO2_population_weighted_mean_lag4;NO2_population_weighted_mean_lag4_WeekStart;PM25_population_weighted_mean_lag4;PM25_population_weighted_mean_lag4_WeekStart
2016-05-16;2016;20;Industrial;338383;1.0934355449298576;3.0734404506136537;26.88863731463864;9.981011779092574;2016-05-16;26.88863731463864;2016-05-16;9.981011779092574;2016-05-16;27.598497247246705;2016-05-09;14.040095042793922;2016-05-09;28.491160120105985;2016-05-02;13.372018716039532;2016-05-02;25.801165490170966;2016-04-25;14.134339034141236;2016-04-25;27.612169536543053;2016-04-18;17.522421211280683;2016-04-18
2016-05-23;2016;21;Agricultural;60892;1.149576299021218;2.9560533403402744;13.882770350545892;16.501438201123047;2016-05-23;13.882770350545892;2016-05-23;16.501438201123047;2016-05-23;12.010315237011374;2016-05-16;12.33544269498047;2016-05-16;15.025761308637962;2016-05-09;19.30416077837946;2016-05-09;15.24444291592151;2016-05-02;14.446471821679735;2016-05-02;12.62847950876052;2016-04-25;14.527573858922892;2016-04-25
2016-05-23;2016;21;Industrial;338383;0.7683601126534134;3.1620973866890476;31.53878199483418;17.602828955425;2016-05-23;31.53878199483418;2016-05-23;17.602828955425;2016-05-23;26.88863731463864;2016-05-16;9.981011779092574;2016-05-16;27.598497247246705;2016-05-09;14.040095042793922;2016-05-09;28.491160120105985;2016-05-02;13.372018716039532;2016-05-02;25.801165490170966;2016-04-25;14.134339034141236;2016-04-25
2016-05-30;2016;22;Agricultural;60892;1.149576299021218;4.434080010510412;13.33551022790277;16.916448852148758;2016-05-30;13.33551022790277;2016-05-30;16.916448852148758;2016-05-30;13.882770350545892;2016-05-23;16.501438201123047;2016-05-23;12.010315237011374;2016-05-16;12.33544269498047;2016-05-16;15.025761308637962;2016-05-09;19.30416077837946;2016-05-09;15.24444291592151;2016-05-02;14.446471821679735;2016-05-02
2016-05-30;2016;22;Industrial;338383;1.3298540411309079;3.309858946814704;27.24843616870745;13.63380051312031;2016-05-30;27.24843616870745;2016-05-30;13.63380051312031;2016-05-30;31.53878199483418;2016-05-23;17.602828955425;2016-05-23;26.88863731463864;2016-05-16;9.981011779092574;2016-05-16;27.598497247246705;2016-05-09;14.040095042793922;2016-05-09;28.491160120105985;2016-05-02;13.372018716039532;2016-05-02
2016-06-06;2016;23;Agricultural;60892;1.149576299021218;2.4633777836168957;17.502950396651702;17.371774990307774;2016-06-06;17.502950396651702;2016-06-06;17.371774990307774;2016-06-06;13.33551022790277;2016-05-30;16.916448852148758;2016-05-30;13.882770350545892;2016-05-23;16.501438201123047;2016-05-23;12.010315237011374;2016-05-16;12.33544269498047;2016-05-16;15.025761308637962;2016-05-09;19.30416077837946;2016-05-09
2016-06-06;2016;23;Industrial;338383;1.0047786088544637;2.600603458211553;29.843397957298247;12.149052406381939;2016-06-06;29.843397957298247;2016-06-06;12.149052406381939;2016-06-06;27.24843616870745;2016-05-30;13.63380051312031;2016-05-30;31.53878199483418;2016-05-23;17.602828955425;2016-05-23;26.88863731463864;2016-05-16;9.981011779092574;2016-05-16;27.598497247246705;2016-05-09;14.040095042793922;2016-05-09
2016-06-13;2016;24;Agricultural;60892;0.3284503711489194;3.1202785259147343;10.940169582671553;12.615024824601992;2016-06-13;10.940169582671553;2016-06-13;12.615024824601992;2016-06-13;17.502950396651702;2016-06-06;17.371774990307774;2016-06-06;13.33551022790277;2016-05-30;16.916448852148758;2016-05-30;13.882770350545892;2016-05-23;16.501438201123047;2016-05-23;12.010315237011374;2016-05-16;12.33544269498047;2016-05-16
2016-06-13;2016;24;Industrial;338383;0.9161216727790699;3.6349343790911486;22.682590257983804;12.210538568620214;2016-06-13;22.682590257983804;2016-06-13;12.210538568620214;2016-06-13;29.843397957298247;2016-06-06;12.149052406381939;2016-06-06;27.24843616870745;2016-05-30;13.63380051312031;2016-05-30;31.53878199483418;2016-05-23;17.602828955425;2016-05-23;26.88863731463864;2016-05-16;9.981011779092574;2016-05-16
2016-06-20;2016;25;Agricultural;60892;0.4926755567233791;3.1202785259147343;13.955206288065432;16.98365036288524;2016-06-20;13.955206288065432;2016-06-20;16.98365036288524;2016-06-20;10.940169582671553;2016-06-13;12.615024824601992;2016-06-13;17.502950396651702;2016-06-06;17.371774990307774;2016-06-06;13.33551022790277;2016-05-30;16.916448852148758;2016-05-30;13.882770350545892;2016-05-23;16.501438201123047;2016-05-23
2016-06-20;2016;25;Industrial;338383;1.034330920879595;4.432846803769693;27.21088591359691;15.684823053978889;2016-06-20;27.21088591359691;2016-06-20;15.684823053978889;2016-06-20;22.682590257983804;2016-06-13;12.210538568620214;2016-06-13;29.843397957298247;2016-06-06;12.149052406381939;2016-06-06;27.24843616870745;2016-05-30;13.63380051312031;2016-05-30;31.53878199483418;2016-05-23;17.602828955425;2016-05-23
2016-06-27;2016;26;Agricultural;60892;0.9853511134467582;1.3138014845956776;11.126548567426621;11.266275642709155;2016-06-27;11.126548567426621;2016-06-27;11.266275642709155;2016-06-27;13.955206288065432;2016-06-20;16.98365036288524;2016-06-20;10.940169582671553;2016-06-13;12.615024824601992;2016-06-13;17.502950396651702;2016-06-06;17.371774990307774;2016-06-06;13.33551022790277;2016-05-30;16.916448852148758;2016-05-30
2016-06-27;2016;26;Industrial;338383;1.2116447930303829;3.487172818965492;24.353652444721;12.133123954167946;2016-06-27;24.353652444721;2016-06-27;12.133123954167946;2016-06-27;27.21088591359691;2016-06-20;15.684823053978889;2016-06-20;22.682590257983804;2016-06-13;12.210538568620214;2016-06-13;29.843397957298247;2016-06-06;12.149052406381939;2016-06-06;27.24843616870745;2016-05-30;13.63380051312031;2016-05-30
2016-07-04;2016;27;Agricultural;60892;0.8211259278722985;3.284503711489194;12.963971185953152;14.642194319730871;2016-07-04;12.963971185953152;2016-07-04;14.642194319730871;2016-07-04;11.126548567426621;2016-06-27;11.266275642709155;2016-06-27;13.955206288065432;2016-06-20;16.98365036288524;2016-06-20;10.940169582671553;2016-06-13;12.615024824601992;2016-06-13;17.502950396651702;2016-06-06;17.371774990307774;2016-06-06
2016-07-04;2016;27;Industrial;338383;1.0638832329047263;3.398515882890098;23.63569124333231;13.588754279067697;2016-07-04;23.63569124333231;2016-07-04;13.588754279067697;2016-07-04;24.353652444721;2016-06-27;12.133123954167946;2016-06-27;27.21088591359691;2016-06-20;15.684823053978889;2016-06-20;22.682590257983804;2016-06-13;12.210538568620214;2016-06-13;29.843397957298247;2016-06-06;12.149052406381939;2016-06-06
2016-07-11;2016;28;Agricultural;60892;1.4780266701701372;3.284503711489194;13.735631120171083;10.83267676325542;2016-07-11;13.735631120171083;2016-07-11;10.83267676325542;2016-07-11;12.963971185953152;2016-07-04;14.642194319730871;2016-07-04;11.126548567426621;2016-06-27;11.266275642709155;2016-06-27;13.955206288065432;2016-06-20;16.98365036288524;2016-06-20;10.940169582671553;2016-06-13;12.615024824601992;2016-06-13
2016-07-11;2016;28;Industrial;338383;0.827464736703676;4.0486667474429865;23.705580497100986;9.628465065801688;2016-07-11;23.705580497100986;2016-07-11;9.628465065801688;2016-07-11;23.63569124333231;2016-07-04;13.588754279067697;2016-07-04;24.353652444721;2016-06-27;12.133123954167946;2016-06-27;27.21088591359691;2016-06-20;15.684823053978889;2016-06-20;22.682590257983804;2016-06-13;12.210538568620214;2016-06-13
2016-07-18;2016;29;Agricultural;60892;0.6569007422978388;4.762530381659332;15.110277927156156;17.75521816885732;2016-07-18;15.110277927156156;2016-07-18;17.75521816885732;2016-07-18;13.735631120171083;2016-07-11;10.83267676325542;2016-07-11;12.963971185953152;2016-07-04;14.642194319730871;2016-07-04;11.126548567426621;2016-06-27;11.266275642709155;2016-06-27;13.955206288065432;2016-06-20;16.98365036288524;2016-06-20
2016-07-18;2016;29;Industrial;338383;1.2116447930303829;3.014335826563391;27.8444308618197;15.934610696252076;2016-07-18;27.8444308618197;2016-07-18;15.934610696252076;2016-07-18;23.705580497100986;2016-07-11;9.628465065801688;2016-07-11;23.63569124333231;2016-07-04;13.588754279067697;2016-07-04;24.353652444721;2016-06-27;12.133123954167946;2016-06-27;27.21088591359691;2016-06-20;15.684823053978889;2016-06-20
2016-07-25;2016;30;Agricultural;60892;1.4780266701701372;3.9414044537870327;16.830394609038574;14.650727646394285;2016-07-25;16.830394609038574;2016-07-25;14.650727646394285;2016-07-25;15.110277927156156;2016-07-18;17.75521816885732;2016-07-18;13.735631120171083;2016-07-11;10.83267676325542;2016-07-11;12.963971185953152;2016-07-04;14.642194319730871;2016-07-04;11.126548567426621;2016-06-27;11.266275642709155;2016-06-27
2016-07-25;2016;30;Industrial;338383;0.8865693607539386;2.7483650183372093;26.142220221128976;9.659845544641856;2016-07-25;26.142220221128976;2016-07-25;9.659845544641856;2016-07-25;27.8444308618197;2016-07-18;15.934610696252076;2016-07-18;23.705580497100986;2016-07-11;9.628465065801688;2016-07-11;23.63569124333231;2016-07-04;13.588754279067697;2016-07-04;24.353652444721;2016-06-27;12.133123954167946;2016-06-27
2016-08-01;2016;31;Agricultural;60892;0.8211259278722985;3.6129540826381135;14.958298837349876;7.456166130988857;2016-08-01;14.958298837349876;2016-08-01;7.456166130988857;2016-08-01;16.830394609038574;2016-07-25;14.650727646394285;2016-07-25;15.110277927156156;2016-07-18;17.75521816885732;2016-07-18;13.735631120171083;2016-07-11;10.83267676325542;2016-07-11;12.963971185953152;2016-07-04;14.642194319730871;2016-07-04
2016-08-01;2016;31;Industrial;338383;0.6797031765780196;2.955231202513129;29.693268465602376;7.110480540762515;2016-08-01;29.693268465602376;2016-08-01;7.110480540762515;2016-08-01;26.142220221128976;2016-07-25;9.659845544641856;2016-07-25;27.8444308618197;2016-07-18;15.934610696252076;2016-07-18;23.705580497100986;2016-07-11;9.628465065801688;2016-07-11;23.63569124333231;2016-07-04;13.588754279067697;2016-07-04
2016-08-08;2016;32;Agricultural;60892;1.149576299021218;2.9560533403402744;15.22190713806314;10.658889958854942;2016-08-08;15.22190713806314;2016-08-08;10.658889958854942;2016-08-08;14.958298837349876;2016-08-01;7.456166130988857;2016-08-01;16.830394609038574;2016-07-25;14.650727646394285;2016-07-25;15.110277927156156;2016-07-18;17.75521816885732;2016-07-18;13.735631120171083;2016-07-11;10.83267676325542;2016-07-11
2016-08-08;2016;32;Industrial;338383;0.6797031765780196;2.6597080822618158;30.944544364482454;8.869347746974308;2016-08-08;30.944544364482454;2016-08-08;8.869347746974308;2016-08-08;29.693268465602376;2016-08-01;7.110480540762515;2016-08-01;26.142220221128976;2016-07-25;9.659845544641856;2016-07-25;27.8444308618197;2016-07-18;15.934610696252076;2016-07-18;23.705580497100986;2016-07-11;9.628465065801688;2016-07-11
2016-08-15;2016;33;Agricultural;60892;0.8211259278722985;2.627602969191355;12.614226935631121;16.73808481634797;2016-08-15;12.614226935631121;2016-08-15;16.73808481634797;2016-08-15;15.22190713806314;2016-08-08;10.658889958854942;2016-08-08;14.958298837349876;2016-08-01;7.456166130988857;2016-08-01;16.830394609038574;2016-07-25;14.650727646394285;2016-07-25;15.110277927156156;2016-07-18;17.75521816885732;2016-07-18
2016-08-15;2016;33;Industrial;338383;0.7388078006282822;2.6301557702366845;29.417234966089836;9.451795553274636;2016-08-15;29.417234966089836;2016-08-15;9.451795553274636;2016-08-15;30.944544364482454;2016-08-08;8.869347746974308;2016-08-08;29.693268465602376;2016-08-01;7.110480540762515;2016-08-01;26.142220221128976;2016-07-25;9.659845544641856;2016-07-25;27.8444308618197;2016-07-18;15.934610696252076;2016-07-18
2016-08-22;2016;34;Agricultural;60892;1.8064770413190567;3.284503711489194;16.421614286964896;14.076397660526172;2016-08-22;16.421614286964896;2016-08-22;14.076397660526172;2016-08-22;12.614226935631121;2016-08-15;16.73808481634797;2016-08-15;15.22190713806314;2016-08-08;10.658889958854942;2016-08-08;14.958298837349876;2016-08-01;7.456166130988857;2016-08-01;16.830394609038574;2016-07-25;14.650727646394285;2016-07-25
2016-08-22;2016;34;Industrial;338383;0.8570170487288072;2.837021954412603;32.99120758957645;14.457280721985981;2016-08-22;32.99120758957645;2016-08-22;14.457280721985981;2016-08-22;29.417234966089836;2016-08-15;9.451795553274636;2016-08-15;30.944544364482454;2016-08-08;8.869347746974308;2016-08-08;29.693268465602376;2016-08-01;7.110480540762515;2016-08-01;26.142220221128976;2016-07-25;9.659845544641856;2016-07-25
2016-08-29;2016;35;Agricultural;60892;1.149576299021218;3.6129540826381135;18.754512616567244;22.755666303989862;2016-08-29;18.754512616567244;2016-08-29;22.755666303989862;2016-08-29;16.421614286964896;2016-08-22;14.076397660526172;2016-08-22;12.614226935631121;2016-08-15;16.73808481634797;2016-08-15;15.22190713806314;2016-08-08;10.658889958854942;2016-08-08;14.958298837349876;2016-08-01;7.456166130988857;2016-08-01
2016-08-29;2016;35;Industrial;338383;1.034330920879595;2.7188127063120784;40.21830374316464;13.878910010952163;2016-08-29;40.21830374316464;2016-08-29;13.878910010952163;2016-08-29;32.99120758957645;2016-08-22;14.457280721985981;2016-08-22;29.417234966089836;2016-08-15;9.451795553274636;2016-08-15;30.944544364482454;2016-08-08;8.869347746974308;2016-08-08;29.693268465602376;2016-08-01;7.110480540762515;2016-08-01
2016-09-05;2016;36;Agricultural;60892;0.4926755567233791;4.105629639361493;20.84362209910665;20.069275438442908;2016-09-05;20.84362209910665;2016-09-05;20.069275438442908;2016-09-05;18.754512616567244;2016-08-29;22.755666303989862;2016-08-29;16.421614286964896;2016-08-22;14.076397660526172;2016-08-22;12.614226935631121;2016-08-15;16.73808481634797;2016-08-15;15.22190713806314;2016-08-08;10.658889958854942;2016-08-08
2016-09-05;2016;36;Industrial;338383;0.7388078006282822;3.2803066347895724;38.17092228810636;12.787822285034048;2016-09-05;38.17092228810636;2016-09-05;12.787822285034048;2016-09-05;40.21830374316464;2016-08-29;13.878910010952163;2016-08-29;32.99120758957645;2016-08-22;14.457280721985981;2016-08-22;29.417234966089836;2016-08-15;9.451795553274636;2016-08-15;30.944544364482454;2016-08-08;8.869347746974308;2016-08-08
2016-09-12;2016;37;Agricultural;60892;1.9707022268935164;2.791828154765815;20.179785145258315;25.633552606895865;2016-09-12;20.179785145258315;2016-09-12;25.633552606895865;2016-09-12;20.84362209910665;2016-09-05;20.069275438442908;2016-09-05;18.754512616567244;2016-08-29;22.755666303989862;2016-08-29;16.421614286964896;2016-08-22;14.076397660526172;2016-08-22;12.614226935631121;2016-08-15;16.73808481634797;2016-08-15
2016-09-12;2016;37;Industrial;338383;0.9456739848042012;3.8122482512419356;37.68734469110011;18.326150312489318;2016-09-12;37.68734469110011;2016-09-12;18.326150312489318;2016-09-12;38.17092228810636;2016-09-05;12.787822285034048;2016-09-05;40.21830374316464;2016-08-29;13.878910010952163;2016-08-29;32.99120758957645;2016-08-22;14.457280721985981;2016-08-22;29.417234966089836;2016-08-15;9.451795553274636;2016-08-15
2016-09-19;2016;38;Agricultural;60892;0.9853511134467582;2.9560533403402744;20.017018504854445;20.351214967296556;2016-09-19;20.017018504854445;2016-09-19;20.351214967296556;2016-09-19;20.179785145258315;2016-09-12;25.633552606895865;2016-09-12;20.84362209910665;2016-09-05;20.069275438442908;2016-09-05;18.754512616567244;2016-08-29;22.755666303989862;2016-08-29;16.421614286964896;2016-08-22;14.076397660526172;2016-08-22
2016-09-19;2016;38;Industrial;338383;1.1525401689801202;3.3689635708649663;30.943479135718118;13.245308116673641;2016-09-19;30.943479135718118;2016-09-19;13.245308116673641;2016-09-19;37.68734469110011;2016-09-12;18.326150312489318;2016-09-12;38.17092228810636;2016-09-05;12.787822285034048;2016-09-05;40.21830374316464;2016-08-29;13.878910010952163;2016-08-29;32.99120758957645;2016-08-22;14.457280721985981;2016-08-22
2016-09-26;2016;39;Agricultural;60892;1.642251855744597;3.284503711489194;20.64630549059333;29.71689531980174;2016-09-26;20.64630549059333;2016-09-26;29.71689531980174;2016-09-26;20.017018504854445;2016-09-19;20.351214967296556;2016-09-19;20.179785145258315;2016-09-12;25.633552606895865;2016-09-12;20.84362209910665;2016-09-05;20.069275438442908;2016-09-05;18.754512616567244;2016-08-29;22.755666303989862;2016-08-29
2016-09-26;2016;39;Industrial;338383;1.0934355449298576;3.398515882890098;40.10403226539285;28.081452764847835;2016-09-26;40.10403226539285;2016-09-26;28.081452764847835;2016-09-26;30.943479135718118;2016-09-19;13.245308116673641;2016-09-19;37.68734469110011;2016-09-12;18.326150312489318;2016-09-12;38.17092228810636;2016-09-05;12.787822285034048;2016-09-05;40.21830374316464;2016-08-29;13.878910010952163;2016-08-29
2016-10-03;2016;40;Agricultural;60892;0.9853511134467582;3.777179268212573;18.41326771801253;19.86272891367875;2016-10-03;18.41326771801253;2016-10-03;19.86272891367875;2016-10-03;20.64630549059333;2016-09-26;29.71689531980174;2016-09-26;20.017018504854445;2016-09-19;20.351214967296556;2016-09-19;20.179785145258315;2016-09-12;25.633552606895865;2016-09-12;20.84362209910665;2016-09-05;20.069275438442908;2016-09-05
2016-10-03;2016;40;Industrial;338383;0.9752262968293324;3.516725130990623;35.0804745995061;14.803789682118984;2016-10-03;35.0804745995061;2016-10-03;14.803789682118984;2016-10-03;40.10403226539285;2016-09-26;28.081452764847835;2016-09-26;30.943479135718118;2016-09-19;13.245308116673641;2016-09-19;37.68734469110011;2016-09-12;18.326150312489318;2016-09-12;38.17092228810636;2016-09-05;12.787822285034048;2016-09-05
2016-10-10;2016;41;Agricultural;60892;0.8211259278722985;3.284503711489194;25.887425119745874;20.05411596486621;2016-10-10;25.887425119745874;2016-10-10;20.05411596486621;2016-10-10;18.41326771801253;2016-10-03;19.86272891367875;2016-10-03;20.64630549059333;2016-09-26;29.71689531980174;2016-09-26;20.017018504854445;2016-09-19;20.351214967296556;2016-09-19;20.179785145258315;2016-09-12;25.633552606895865;2016-09-12
2016-10-10;2016;41;Industrial;338383;1.1820924810052513;3.428068194915229;32.10148042436062;14.116152644854367;2016-10-10;32.10148042436062;2016-10-10;14.116152644854367;2016-10-10;35.0804745995061;2016-10-03;14.803789682118984;2016-10-03;40.10403226539285;2016-09-26;28.081452764847835;2016-09-26;30.943479135718118;2016-09-19;13.245308116673641;2016-09-19;37.68734469110011;2016-09-12;18.326150312489318;2016-09-12
2016-10-17;2016;42;Agricultural;60892;1.9707022268935164;3.284503711489194;24.606231996431593;35.48185990670452;2016-10-17;24.606231996431593;2016-10-17;35.48185990670452;2016-10-17;25.887425119745874;2016-10-10;20.05411596486621;2016-10-10;18.41326771801253;2016-10-03;19.86272891367875;2016-10-03;20.64630549059333;2016-09-26;29.71689531980174;2016-09-26;20.017018504854445;2016-09-19;20.351214967296556;2016-09-19
2016-10-17;2016;42;Industrial;338383;1.0934355449298576;3.605382067066017;31.911801420968523;27.37725074308977;2016-10-17;31.911801420968523;2016-10-17;27.37725074308977;2016-10-17;32.10148042436062;2016-10-10;14.116152644854367;2016-10-10;35.0804745995061;2016-10-03;14.803789682118984;2016-10-03;40.10403226539285;2016-09-26;28.081452764847835;2016-09-26;30.943479135718118;2016-09-19;13.245308116673641;2016-09-19
2016-10-24;2016;43;Agricultural;60892;1.3138014845956776;3.777179268212573;29.5432933971978;32.50357257496363;2016-10-24;29.5432933971978;2016-10-24;32.50357257496363;2016-10-24;24.606231996431593;2016-10-17;35.48185990670452;2016-10-17;25.887425119745874;2016-10-10;20.05411596486621;2016-10-10;18.41326771801253;2016-10-03;19.86272891367875;2016-10-03;20.64630549059333;2016-09-26;29.71689531980174;2016-09-26
2016-10-24;2016;43;Industrial;338383;1.3298540411309079;3.1916496987141794;38.90337054876352;23.95362012047812;2016-10-24;38.90337054876352;2016-10-24;23.95362012047812;2016-10-24;31.911801420968523;2016-10-17;27.37725074308977;2016-10-17;32.10148042436062;2016-10-10;14.116152644854367;2016-10-10;35.0804745995061;2016-10-03;14.803789682118984;2016-10-03;40.10403226539285;2016-09-26;28.081452764847835;2016-09-26
2016-10-31;2016;44;Agricultural;60892;1.9707022268935164;4.434080010510412;26.025474293718187;32.51249984367379;2016-10-31;26.025474293718187;2016-10-31;32.51249984367379;2016-10-31;29.5432933971978;2016-10-24;32.50357257496363;2016-10-24;24.606231996431593;2016-10-17;35.48185990670452;2016-10-17;25.887425119745874;2016-10-10;20.05411596486621;2016-10-10;18.41326771801253;2016-10-03;19.86272891367875;2016-10-03
2016-10-31;2016;44;Industrial;338383;1.2116447930303829;3.6940390031414108;39.80614545736207;31.813231649717714;2016-10-31;39.80614545736207;2016-10-31;31.813231649717714;2016-10-31;38.90337054876352;2016-10-24;23.95362012047812;2016-10-24;31.911801420968523;2016-10-17;27.37725074308977;2016-10-17;32.10148042436062;2016-10-10;14.116152644854367;2016-10-10;35.0804745995061;2016-10-03;14.803789682118984;2016-10-03
2016-11-07;2016;45;Agricultural;60892;2.627602969191355;2.299152598042436;38.12371968834807;22.997961506234287;2016-11-07;38.12371968834807;2016-11-07;22.997961506234287;2016-11-07;26.025474293718187;2016-10-31;32.51249984367379;2016-10-31;29.5432933971978;2016-10-24;32.50357257496363;2016-10-24;24.606231996431593;2016-10-17;35.48185990670452;2016-10-17;25.887425119745874;2016-10-10;20.05411596486621;2016-10-10
2016-11-07;2016;45;Industrial;338383;1.122987856954989;3.8122482512419356;40.22178169322779;24.53703938494798;2016-11-07;40.22178169322779;2016-11-07;24.53703938494798;2016-11-07;39.80614545736207;2016-10-31;31.813231649717714;2016-10-31;38.90337054876352;2016-10-24;23.95362012047812;2016-10-24;31.911801420968523;2016-10-17;27.37725074308977;2016-10-17;32.10148042436062;2016-10-10;14.116152644854367;2016-10-10
2016-11-14;2016;46;Agricultural;60892;0.9853511134467582;2.299152598042436;46.53552210869465;36.98420271549047;2016-11-14;46.53552210869465;2016-11-14;36.98420271549047;2016-11-14;38.12371968834807;2016-11-07;22.997961506234287;2016-11-07;26.025474293718187;2016-10-31;32.51249984367379;2016-10-31;29.5432933971978;2016-10-24;32.50357257496363;2016-10-24;24.606231996431593;2016-10-17;35.48185990670452;2016-10-17
2016-11-14;2016;46;Industrial;338383;1.3298540411309079;4.757922236046137;47.26485774953169;50.463437040639846;2016-11-14;47.26485774953169;2016-11-14;50.463437040639846;2016-11-14;40.22178169322779;2016-11-07;24.53703938494798;2016-11-07;39.80614545736207;2016-10-31;31.813231649717714;2016-10-31;38.90337054876352;2016-10-24;23.95362012047812;2016-10-24;31.911801420968523;2016-10-17;27.37725074308977;2016-10-17
2016-11-21;2016;47;Agricultural;60892;1.3138014845956776;2.4633777836168957;37.17598454246445;21.634307141398097;2016-11-21;37.17598454246445;2016-11-21;21.634307141398097;2016-11-21;46.53552210869465;2016-11-14;36.98420271549047;2016-11-14;38.12371968834807;2016-11-07;22.997961506234287;2016-11-07;26.025474293718187;2016-10-31;32.51249984367379;2016-10-31;29.5432933971978;2016-10-24;32.50357257496363;2016-10-24
2016-11-21;2016;47;Industrial;338383;1.5662725373319581;4.639712987945612;35.27771245617079;21.490796677915963;2016-11-21;35.27771245617079;2016-11-21;21.490796677915963;2016-11-21;47.26485774953169;2016-11-14;50.463437040639846;2016-11-14;40.22178169322779;2016-11-07;24.53703938494798;2016-11-07;39.80614545736207;2016-10-31;31.813231649717714;2016-10-31;38.90337054876352;2016-10-24;23.95362012047812;2016-10-24
2016-11-28;2016;48;Agricultural;60892;0.9853511134467582;1.642251855744597;38.012083182218;30.34878461583355;2016-11-28;38.012083182218;2016-11-28;30.34878461583355;2016-11-28;37.17598454246445;2016-11-21;21.634307141398097;2016-11-21;46.53552210869465;2016-11-14;36.98420271549047;2016-11-14;38.12371968834807;2016-11-07;22.997961506234287;2016-11-07;26.025474293718187;2016-10-31;32.51249984367379;2016-10-31
2016-11-28;2016;48;Industrial;338383;1.034330920879595;4.13732368351838;47.22376766528528;34.801758490739125;2016-11-28;47.22376766528528;2016-11-28;34.801758490739125;2016-11-28;35.27771245617079;2016-11-21;21.490796677915963;2016-11-21;47.26485774953169;2016-11-14;50.463437040639846;2016-11-14;40.22178169322779;2016-11-07;24.53703938494798;2016-11-07;39.80614545736207;2016-10-31;31.813231649717714;2016-10-31
2016-12-05;2016;49;Agricultural;60892;1.642251855744597;2.627602969191355;43.678597899809496;42.95693108723837;2016-12-05;43.678597899809496;2016-12-05;42.95693108723837;2016-12-05;38.012083182218;2016-11-28;30.34878461583355;2016-11-28;37.17598454246445;2016-11-21;21.634307141398097;2016-11-21;46.53552210869465;2016-11-14;36.98420271549047;2016-11-14;38.12371968834807;2016-11-07;22.997961506234287;2016-11-07
2016-12-05;2016;49;Industrial;338383;1.1525401689801202;3.2507543227644415;52.08387721288002;55.706596265879234;2016-12-05;52.08387721288002;2016-12-05;55.706596265879234;2016-12-05;47.22376766528528;2016-11-28;34.801758490739125;2016-11-28;35.27771245617079;2016-11-21;21.490796677915963;2016-11-21;47.26485774953169;2016-11-14;50.463437040639846;2016-11-14;40.22178169322779;2016-11-07;24.53703938494798;2016-11-07
2016-12-12;2016;50;Agricultural;60892;1.149576299021218;2.134927412467976;44.153151327939035;40.7091686363769;2016-12-12;44.153151327939035;2016-12-12;40.7091686363769;2016-12-12;43.678597899809496;2016-12-05;42.95693108723837;2016-12-05;38.012083182218;2016-11-28;30.34878461583355;2016-11-28;37.17598454246445;2016-11-21;21.634307141398097;2016-11-21;46.53552210869465;2016-11-14;36.98420271549047;2016-11-14
2016-12-12;2016;50;Industrial;338383;1.4185109772063016;3.6940390031414108;50.98991055228587;46.0470505967436;2016-12-12;50.98991055228587;2016-12-12;46.0470505967436;2016-12-12;52.08387721288002;2016-12-05;55.706596265879234;2016-12-05;47.22376766528528;2016-11-28;34.801758490739125;2016-11-28;35.27771245617079;2016-11-21;21.490796677915963;2016-11-21;47.26485774953169;2016-11-14;50.463437040639846;2016-11-14
2016-12-19;2016;51;Agricultural;60892;1.642251855744597;2.9560533403402744;46.543287561019326;35.10517210473439;2016-12-19;46.543287561019326;2016-12-19;35.10517210473439;2016-12-19;44.153151327939035;2016-12-12;40.7091686363769;2016-12-12;43.678597899809496;2016-12-05;42.95693108723837;2016-12-05;38.012083182218;2016-11-28;30.34878461583355;2016-11-28;37.17598454246445;2016-11-21;21.634307141398097;2016-11-21
2016-12-19;2016;51;Industrial;338383;1.5958248493570897;4.3737421797194305;53.959991934084506;40.54603002476461;2016-12-19;53.959991934084506;2016-12-19;40.54603002476461;2016-12-19;50.98991055228587;2016-12-12;46.0470505967436;2016-12-12;52.08387721288002;2016-12-05;55.706596265879234;2016-12-05;47.22376766528528;2016-11-28;34.801758490739125;2016-11-28;35.27771245617079;2016-11-21;21.490796677915963;2016-11-21
2016-12-26;2016;52;Agricultural;60892;2.134927412467976;2.791828154765815;40.45098150126248;35.067558522998;2016-12-26;40.45098150126248;2016-12-26;35.067558522998;2016-12-26;46.543287561019326;2016-12-19;35.10517210473439;2016-12-19;44.153151327939035;2016-12-12;40.7091686363769;2016-12-12;43.678597899809496;2016-12-05;42.95693108723837;2016-12-05;38.012083182218;2016-11-28;30.34878461583355;2016-11-28
